Date,Open,High,Low,Close,Adj Close,Volume,ADTV_2,ADTV_2_std,ADTV_5,ADTV_5_std,ADTV_10,ADTV_10_std,ADTV_20,ADTV_20_std,ADTV_50,ADTV_50_std,MFM,CMF
2012-12-18,6.852,7.014,6.852,6.918,6.918,7769500.0,5947000,2577404,7616900,2984881,6052800,2899778,5808950,2647374,6222360,4645665,-0.1851851851851868,0.046929078354067684
2012-12-19,6.95,7.052,6.904,6.922,6.922,6494000.0,7131750,901914,6851900,2582223,6371450,2734980,5887650,2642949,5784200,3368722,-0.756756756756759,0.027667246698654186
2012-12-20,6.902,6.958,6.81,6.886,6.886,4606000.0,5550000,1335017,5621800,1491974,6501850,2600134,5769850,2645048,5723600,3361977,0.027027027027029946,0.04158846841432146
2012-12-21,6.788,6.834,6.716,6.8,6.8,7462000.0,6034000,2019496,6091200,1653160,6915850,2355673,5912325,2656147,5696980,3342390,0.42372881355932257,0.037013131509502424
2012-12-24,6.728,6.87,6.71,6.856,6.856,1879000.0,4670500,3947777,5642100,2439160,6638850,2777023,5765475,2797383,5300220,2463911,0.8249999999999972,0.018816000001328468
2012-12-26,6.792,6.9,6.7,6.718,6.718,3007000.0,2443000,797616,4689600,2328071,6153250,2957860,5808250,2745268,5271920,2482262,-0.8200000000000022,0.026549579074485567
2012-12-27,6.7,6.782,6.6,6.738,6.738,2805500.0,2906250,142482,3951900,2193891,5401900,2727415,5824575,2725327,5255130,2496291,0.516483516483522,0.04290410647429257
2012-12-28,6.676,6.73,6.604,6.644,6.644,2070500.0,2438000,519723,3444800,2295577,4533300,2155895,5700400,2840414,5191260,2536588,-0.3650793650793662,0.01761240083686722
2013-01-02,7.0,7.09,6.942,7.072,7.072,5974000.0,4022250,2760191,3147200,1650365,4619200,2198343,5617800,2805273,5216880,2537922,0.756756756756759,0.051088145820480706
2013-01-03,7.036,7.09,6.95,6.954,6.954,3710000.0,4842000,1600889,3513400,1494383,4577750,2212569,5448225,2813359,5171780,2544384,-0.942857142857149,0.015496058060569808
2013-01-04,6.96,6.96,6.784,6.88,6.88,3370000.0,3540000,240416,3586000,1472285,4137800,1926280,5095300,2589549,5188820,2529055,0.09090909090909091,0.0013159164104448893
2013-01-07,6.96,6.96,6.78,6.868,6.868,2210000.0,2790000,820243,3466900,1571923,3709400,1817338,5040425,2640554,5134260,2563765,-0.02222222222221981,-0.048465317201666164
2013-01-08,6.9,6.9,6.622,6.736,6.736,6420000.0,4315000,2976919,4336800,1793809,3890800,1998301,5196325,2624510,5115790,2550818,-0.1798561151079159,-0.0401287467708878
2013-01-09,6.802,6.838,6.68,6.728,6.728,3490000.0,4955000,2071822,3840000,1555120,3493600,1555219,5204725,2618457,5137660,2531643,-0.3924050632911401,-0.04098475554508128
2013-01-10,6.774,6.798,6.676,6.706,6.706,4612500.0,4051250,793727,4020500,1588281,3766950,1478218,5202900,2618878,5163110,2519570,-0.5081967213114709,-0.06206128741532176
2013-01-11,6.808,6.808,6.422,6.582,6.582,7816000.0,6214250,2265216,4909700,2242757,4247850,1919803,5200550,2616385,5245330,2538026,-0.17098445595854875,-0.0829741746457018
2013-01-14,6.616,6.676,6.57,6.652,6.652,4625500.0,6220750,2256024,5392800,1713571,4429850,1852979,4915875,2323510,5235100,2539502,0.5471698113207538,-0.10390674410437807
2013-01-15,6.622,6.85,6.616,6.78,6.78,8121000.0,6373250,2471691,5733000,2094908,5034900,1980432,4784100,2031177,5350500,2536867,0.40170940170940683,-0.049170017940999775
2013-01-17,6.832,6.97,6.784,6.876,6.876,7183500.0,7652250,662912,6471700,1724751,5155850,2078655,4887525,2100396,5436400,2524486,-0.010752688172037055,-0.017592774992386314
2013-01-18,6.948,6.956,6.764,6.904,6.904,17775500.0,12479500,7489675,9104300,5038983,6562400,4425538,5570075,3554255,5744170,3032130,0.4583333333333287,0.07508176559535322
2013-01-22,6.912,7.11,6.852,7.038,7.038,9601000.0,13688250,5780244,9461300,4987864,7185500,4364346,5661650,3636547,5858670,3068026,0.4418604651162786,0.08174678245835297
2013-01-23,7.004,7.248,6.992,7.2,7.2,7821500.0,8711250,1258296,10100500,4381103,7746650,3998995,5728025,3664546,5912690,3078524,0.625,0.13397931378604816
2013-01-24,7.2,7.544,7.168,7.398,7.398,9852000.0,8836750,1435780,10446700,4252068,8089850,4019705,5990325,3766341,6006700,3126206,0.2234042553191483,0.18755475488793974
2013-01-25,7.4,7.508,7.36,7.396,7.396,6439000.0,8145500,2413355,10297800,4405186,8384750,3743428,5939175,3752223,5930590,3066686,-0.513513513513518,0.15765437930457532
2013-01-28,7.372,7.742,7.372,7.606,7.606,9930000.0,8184500,2468509,8728700,1543662,8916500,3518991,6341725,3725482,5896790,3011516,0.26486486486486444,0.1505001390205705
2013-01-29,7.62,7.688,7.426,7.59,7.59,7133000.0,8531500,1977777,8235100,1588923,8848200,3549222,6548025,3644460,5868000,2992233,0.2519083969465647,0.14643915307252917
2013-01-30,7.57,7.6,7.486,7.504,7.504,4840500.0,5986750,1621042,7638900,2217751,8869700,3521342,6649775,3561946,5837410,2994814,-0.6842105263157927,0.13823098641845394
2013-02-01,7.634,7.7,7.524,7.66,7.66,5503000.0,5171750,468458,6769100,1972003,8607900,3677066,6821400,3409105,5861170,2987192,0.5454545454545454,0.14674922865413206
2013-02-04,7.68,7.684,7.518,7.548,7.548,5640000.0,5571500,96873,6609300,2036750,8453550,3774603,6804700,3414289,5918380,2954177,-0.6385542168674677,0.12303262583423864
2013-02-05,7.6,7.73,7.536,7.626,7.626,6551000.0,6095500,644174,5933500,906397,7331100,1895921,6946750,3336983,5949570,2952424,-0.07216494845360456,0.08752765007419941
2013-02-06,7.636,7.878,7.58,7.834,7.834,9466000.0,8008500,2061216,6400100,1819162,7317600,1878361,7251550,3270836,6051760,2984411,0.704697986577178,0.15265431355431405
2013-02-08,7.89,8.0,7.828,7.848,7.848,5699000.0,7582500,2663671,6571800,1669520,7105350,1934184,7426000,3074972,6067340,2980413,-0.7674418604651209,0.1192465865230505
2013-02-11,7.596,7.83,7.5,7.684,7.684,16331500.0,11015250,7518312,8737500,4522369,7753300,3448816,7921575,3649352,6254730,3313722,0.1151515151515159,0.12073742772997209
2013-02-12,7.69,7.774,7.458,7.578,7.578,11306500.0,13819000,3553211,9870800,4254137,8240050,3583567,8312400,3567408,6388610,3380569,-0.24050632911392297,0.10804379406080984
2013-02-13,7.66,7.8,7.61,7.69,7.69,4834000.0,8070250,4576748,9527400,4640834,7730450,3677648,8323475,3555641,6388970,3380399,-0.1578947368421023,0.11073852321860335
2013-02-14,7.728,7.75,7.642,7.654,7.654,4953500.0,4893750,84499,8624900,5074289,7512500,3780143,8180350,3633895,6445010,3331591,-0.7777777777777851,0.10171740772307099
2013-02-15,7.7,7.702,7.39,7.408,7.408,10088000.0,7520750,3630639,9502700,4814580,8037250,3731925,8453475,3557119,6597190,3320498,-0.8846153846153804,0.056703518764984945
2013-02-19,7.472,7.858,7.462,7.856,7.856,13507000.0,11797500,2417598,8937800,3889958,8837650,3978200,8722775,3730288,6776250,3447055,0.989898989898991,0.11331551095669806
2013-02-20,7.86,7.93,7.692,7.708,7.708,15610000.0,14558500,1487045,9798500,4892100,9834650,4322221,9144100,4012482,6935930,3665240,-0.8655462184873945,0.020599692549753964
2013-02-21,7.298,7.478,6.908,7.032,7.032,45189000.0,30399500,20915511,17869500,15794513,13698450,11822730,10514775,8864651,7697680,6534870,-0.5649122807017551,-0.09442361480781215
2013-02-25,7.23,7.35,6.868,6.876,6.876,14447000.0,29818000,21737876,19768200,14359071,14196550,11729157,10757075,8904499,7778050,6593588,-0.9668049792531119,-0.19422149328573282
2013-02-26,6.892,6.992,6.76,6.886,6.886,13814500.0,14130750,447245,20513500,13817513,15008100,11350524,11056725,8901350,7988190,6615597,0.08620689655172606,-0.20397465499020065
2013-02-27,6.882,7.082,6.88,7.02,7.02,9796000.0,11805250,2841508,19771300,14376318,14354550,11453544,11053925,8901757,8118070,6585396,0.38613861386138326,-0.20701918865871022
2013-02-28,7.178,7.22,6.874,6.966,6.966,9824500.0,9810250,20152,18614200,15013678,14206350,11506829,11223200,8841366,8248120,6552875,-0.46820809248554623,-0.2364972905270991
2013-03-01,7.0,7.016,6.85,6.93,6.93,7733000.0,8778750,1478913,11123000,2882372,14496250,11278726,11113350,8871875,8309800,6532790,-0.0361445783132543,-0.22214294924207295
2013-03-04,6.954,7.166,6.94,7.116,7.116,8788500.0,8260750,746351,9991300,2303772,14879750,10979428,11196125,8840451,8328310,6532809,0.557522123893799,-0.21341734478265645
2013-03-05,7.2,7.384,7.158,7.33,7.33,10435000.0,9611750,1164251,9315400,1063634,14914450,10963138,11475850,8716404,8330630,6533551,0.5221238938053073,-0.19482948517111906
2013-03-06,7.402,7.576,7.394,7.538,7.538,5750000.0,8092500,3312795,8506200,1852859,14138750,11341676,11488200,8707666,8230500,6533978,0.5824175824175882,-0.16576455227234507
2013-03-07,7.546,7.73,7.376,7.646,7.646,5791500.0,5770750,29344,7699600,2006926,13156900,11621696,11495775,8702375,8244030,6528093,0.5254237288135565,-0.165385965335857
2013-03-08,7.612,7.888,7.472,7.694,7.694,4560500.0,5176000,870448,7065100,2446982,9094050,3305711,11396250,8772998,8252750,6522767,0.06730769230769139,-0.1494787152790423
2013-03-13,7.8,7.898,7.762,7.796,7.796,4110000.0,4335250,318551,6129400,2516730,8060350,3052337,11128450,8915609,8179560,6548779,-0.49999999999999023,-0.15787022934664646
2013-03-14,7.78,7.782,7.354,7.37,7.37,10105000.0,7107500,4239105,6063400,2375981,7689400,2439152,11348750,8828398,8251780,6549723,-0.925233644859813,-0.22628903869232098
2013-03-15,7.328,7.33,7.042,7.058,7.058,16398000.0,13251500,4449822,8193000,5162628,8349600,3660426,11352075,8830386,8487620,6627606,-0.8888888888888888,-0.2582616996376195
2013-03-18,7.06,7.212,6.984,7.03,7.03,6580500.0,11489250,6942020,8350800,5082306,8025200,3658939,11115775,8894669,8469990,6631561,-0.5964912280701727,-0.29389240791500426
2013-03-19,7.05,7.12,6.988,7.016,7.016,5492500.0,6036500,769332,8537200,4923137,7801150,3746372,11148700,8871381,8542260,6577738,-0.575757575757581,-0.3033378801299387
2013-03-20,7.052,7.214,7.032,7.19,7.19,7115000.0,6303750,1147280,9138200,4403569,7633800,3734726,11256775,8804852,8624420,6532690,0.7362637362637365,-0.27424612282738353
2013-03-22,7.24,7.36,7.24,7.324,7.324,2201000.0,4658000,3474722,7557400,5297666,6810400,3949997,10862425,9033604,8612330,6544228,0.3999999999999926,-0.2567466901839679
2013-03-25,7.42,7.704,7.354,7.506,7.506,11894000.0,7047500,6853986,6656600,3494773,7424800,4234330,10781775,9015934,8808800,6491066,-0.13142857142856978,-0.22259993393446903
2013-03-26,7.596,7.644,7.532,7.572,7.572,9041000.0,10467500,2017375,7148700,3651114,7749750,4219722,10453325,8950199,8870140,6478209,-0.2857142857142857,-0.2980321211844033
2013-03-27,7.588,7.676,7.462,7.632,7.632,6481500.0,7761250,1809839,7346500,3564725,7941850,4100442,8517950,3672873,8925570,6444928,0.5887850467289683,-0.23026623825934622
2013-03-28,7.646,7.648,7.55,7.578,7.578,5793500.0,6137500,486489,7082200,3634488,8110200,3957714,8085275,3439972,8974040,6411319,-0.4285714285714182,-0.15094043310837174
2013-04-01,8.472,9.336,8.34,8.786,8.786,70492500.0,38143000,45749101,20740500,27915641,14148950,20176660,10919175,14374781,10339690,10747248,-0.10441767068273186,-0.08605485731339296
2013-04-02,8.72,9.1,8.702,8.868,8.868,33262000.0,51877250,26325939,25014100,27858308,15835350,21070489,12092475,15211596,10876530,11207980,-0.16582914572864071,-0.10605586023233114
2013-04-03,8.62,8.694,8.042,8.22,8.22,28218000.0,30740000,3566646,28849500,26390883,17999100,21125417,13012150,15617859,11371090,11418977,-0.453987730061348,-0.16026259955141703
2013-04-04,8.222,8.45,8.162,8.402,8.402,11324000.0,19771000,11945861,29818000,25436394,18582250,20820104,13191700,15574555,11505320,11377279,0.6666666666666646,-0.11464012883153978
2013-04-05,8.4,8.4,8.1,8.274,8.274,7762000.0,9543000,2518714,30211700,24982775,18646950,20781478,13140375,15591512,11504240,11377639,0.15999999999999384,-0.10902608964159417
2013-04-08,8.394,8.51,8.302,8.366,8.366,8395000.0,8078500,447598,17792200,12028735,19266350,20324110,13038375,15616794,11579630,11343567,-0.38461538461538464,-0.1391568262902636
2013-04-09,8.36,8.366,8.066,8.1,8.1,8480500.0,8437750,60457,12835900,8708191,18925000,20489680,13174900,15561562,11586820,11341444,-0.7733333333333398,-0.18476012949836948
2013-04-10,8.14,8.402,8.122,8.372,8.372,10605500.0,9543000,1502601,9313400,1553709,19081450,20411649,13415600,15478356,11655260,11324642,0.7857142857142898,-0.16330438534690442
2013-04-11,8.412,8.91,8.35,8.718,8.718,17237000.0,13921250,4689178,10496000,3918043,20157000,19952148,14049425,15355722,11644490,11318957,0.3142857142857143,-0.14844370758509423
2013-04-12,8.65,9.028,8.61,8.75,8.75,15747000.0,16492000,1053589,12093000,4145795,21152350,19396520,14631275,15178733,11767410,11329680,-0.3301435406698554,-0.16140191963183884
2013-04-15,8.7,8.76,8.502,8.66,8.66,8407000.0,12077000,5190163,12095400,4143121,14943800,8997268,14546375,15210099,11779120,11325820,0.2248062015503877,-0.14599331828450232
2013-04-16,8.838,9.228,8.782,9.118,9.118,15902000.0,12154500,5299765,13579700,3842811,13207800,6357692,14521575,15207325,11900120,11337123,0.5067264573991054,-0.08650173298072858
2013-04-17,9.1,9.19,8.908,9.09,9.09,10592500.0,13247250,3754383,13577100,3845330,11445250,3562928,14722175,15123290,11983190,11311480,0.2907801418439742,-0.02951656621109335
2013-04-18,9.196,9.52,9.078,9.394,9.394,16839500.0,13716000,4417296,13497600,3753766,11996800,3948154,15289525,14970888,12121380,11328078,0.4298642533936679,0.007320395891231701
2013-04-19,9.492,9.976,9.414,9.566,9.566,15058500.0,15949000,1259357,13359900,3662132,12726450,3747709,15686700,14847466,12279890,11312291,-0.4590747330960829,-0.004587558600053523
2013-04-22,9.72,10.04,9.55,10.038,10.038,19697000.0,17377750,3279914,15617900,3308309,13856650,3992513,16561500,14522960,12577020,11308010,0.991836734693882,0.038466063714772576
2013-04-23,10.2,10.584,10.132,10.202,10.202,18669000.0,19183000,726905,16171300,3587369,14875500,3761451,16900250,14487330,12840340,11293205,-0.6902654867256625,-0.0026898855989901096
2013-04-24,10.18,10.21,9.796,10.086,10.086,13150000.0,15909500,3902522,16682800,2653958,15129950,3518738,17105700,14398875,12990540,11245326,0.4009661835748787,0.01678668525688093
2013-04-25,10.1,10.48,10.1,10.4,10.4,13979500.0,13564750,586545,16110800,2907805,14804200,3452155,17480600,14203989,13139110,11207520,0.5789473684210531,0.04653627784659083
2013-04-26,10.626,10.748,10.124,10.24,10.24,18110500.0,16045000,2921058,16721200,2951688,15040550,3601551,18096450,13935067,13312000,11216374,-0.6282051282051285,0.0037472463627659575
2013-04-30,11.2,11.636,10.752,10.798,10.798,27613000.0,22861750,6719282,18304400,5746589,16961150,4641791,15952475,7044303,13750280,11340285,-0.895927601809956,-0.05359723340927961
2013-05-01,11.198,11.198,10.6,10.656,10.656,13714000.0,20663500,9828077,17313400,6085260,16742350,4747624,14975075,5754206,13697930,11334166,-0.8127090301003316,-0.07411630928545669
2013-05-02,10.77,11.054,10.74,10.822,10.822,15252000.0,14483000,1087530,17733800,5791230,17208300,4282897,14326775,4841719,13776840,11330911,-0.4777070063694335,-0.0839812129200521
2013-05-03,11.294,11.294,10.9,10.91,10.91,16893500.0,16072750,1160715,18316600,5455878,17213700,4282414,14605250,4820041,14018030,11264826,-0.9492385786802041,-0.09774516233746455
2013-05-06,11.278,11.932,11.1,11.9,11.9,21833500.0,19363500,3493107,19061200,5670546,17891200,4436706,15308825,4795504,14355630,11240539,0.9230769230769231,-0.05432290144798373
2013-05-07,12.4,12.474,11.024,11.102,11.102,49955000.0,35894250,19884903,23529600,15083774,20917000,11107709,17386825,8894513,15152970,12296051,-0.8924137931034467,-0.17655416954330205
2013-05-08,11.5,11.64,11.142,11.158,11.158,33849500.0,41902250,11388308,27556700,14484022,22435050,11783143,18655275,9354573,15559820,12573884,-0.9357429718875503,-0.23932242483679156
2013-05-09,14.024,15.154,12.738,13.88,13.88,143025000.0,88437250,77198736,53111300,51854321,35422550,39466659,25276250,29189883,18108120,21978516,-0.054635761589403094,-0.1793695843817851
2013-05-10,13.93,16.200001,13.85,15.352,15.352,125413000.0,134219000,12453564,74815200,55488721,46565900,47627359,30685050,36682545,19712600,26465977,0.2782973283841158,-0.10462026900308542
2013-05-13,16.198,17.6,15.83,17.559999,17.559999,112084500.0,118748750,9424672,92865400,48137522,55963300,50569154,35501925,40720648,21665350,29497882,0.9548011299435026,0.0490395042443545
2013-05-15,16.360001,17.375999,15.622,16.968,16.968,84393500.0,98239000,19580493,99753100,42609133,61641350,50218731,39301250,41595044,23076930,30775582,0.5347785260995016,0.10815622102967587
2013-05-16,18.940001,19.0,17.732,18.450001,18.450001,108070000.0,96231750,16741813,114597200,21715794,71076950,49064098,43909650,43907603,25042410,32969983,0.13249369085173598,0.11000107417999257
2013-05-17,18.5,18.888,17.5,18.299999,18.299999,95011000.0,101540500,9234107,104994400,15817027,79052850,45320875,48130575,44588567,26746140,34340091,0.15273631123919124,0.10769075749847583
2013-05-20,18.224001,18.5,17.726,17.988001,17.988001,41742000.0,68376500,37666871,88260200,28215656,81537700,42100944,49375700,44012762,27426320,34292587,-0.3229948320413406,0.08786003835202918
2013-05-21,17.700001,17.997999,17.056,17.518,17.518,44991000.0,43366500,2297389,74841500,29953346,83853450,38972709,50872325,43287350,28150370,34273222,-0.019107238967344627,0.0776211099661428
2013-05-22,17.274,18.191999,17.1,17.448,17.448,42840000.0,43915500,1520986,66530800,32312259,83141950,39718152,52029475,42715668,28798470,34237759,-0.36263677897140983,0.06745516556400977
2013-05-23,16.962,18.601999,16.610001,18.546,18.546,60111000.0,51475500,12212441,56939000,22538988,85768100,36862352,54101575,42011561,29885690,34353838,0.9437760479679197,0.0987706603739334
2013-05-24,18.52,19.59,18.4,19.416,19.416,80621000.0,70366000,14502760,54061000,16597963,79527700,30890867,57475125,41252168,31382280,34908240,0.7075630252100852,0.15365547339902708
2013-05-28,20.309999,22.15,20.059999,22.066,22.066,98459500.0,89540250,12613724,65404500,23864532,76832350,27423660,61699125,40887582,33260260,35946184,0.9196172633410226,0.21148101537705322
2013-05-29,22.709999,22.98,19.799999,20.926001,20.926001,125497500.0,111978500,19118753,81505800,32312002,78173650,29582476,67068475,41900734,35688010,37978929,-0.2918228642066468,0.1612409423267443
2013-05-30,20.492001,21.908001,20.24,20.99,20.99,80668500.0,103083000,31698889,89071500,24473046,77801150,29518838,69721250,40939776,37099280,38318409,-0.10071996359714429,0.1564346500341658
2013-05-31,21.252001,21.288,19.546,19.552,19.552,75860000.0,78264250,3400122,92221300,20505773,74580150,27540016,72828550,38765833,38288520,38584616,-0.9931113662456943,0.11688743168206506
2013-06-04,18.549999,19.284,18.48,18.968,18.968,44280500.0,60070250,22330078,84953200,29923125,69507100,28026502,74279975,36999862,39042520,38319798,0.2139303482587076,0.12824471436083495
2013-06-05,18.732,19.594,17.822001,19.073999,19.073999,61124000.0,52702250,11910153,77486100,30365262,71445300,26522889,76491500,34635592,40155150,38132965,0.41309109090919316,0.14547657614137938
2013-06-06,19.049999,19.854,19.021999,19.469999,19.469999,47554500.0,54339250,9595085,61897500,16309356,71701650,26249774,77777550,32935052,40963940,37845664,0.0769217825459377,0.15513400686669968
2013-06-07,19.6,20.58,19.34,20.408001,20.408001,53558000.0,50556250,4245115,56475400,12591479,72773450,25135556,77957700,32784366,41991080,37467187,0.7225822580645165,0.16360112238005317
2013-06-11,19.636,19.736,18.809999,18.893999,18.893999,36970000.0,45264000,11729487,48697400,9170509,70459350,27394574,78113725,32570127,42492600,37223132,-0.8185747099625169,0.17390244269180427
2013-06-12,19.360001,20.096001,19.15,19.546,19.546,45963500.0,41466750,6359364,49034000,8997105,66993600,28148096,73260650,29473062,43231050,36910893,-0.16279158267274615,0.18763505355285867
2013-06-13,19.799999,19.856001,19.024,19.636,19.636,29808000.0,37885750,11423663,42770800,9369155,60128450,27992461,68480400,28298983,43697580,36582881,0.47115207794221314,0.21646532336092145
2013-06-14,20.0,20.504,19.865999,20.059999,20.059999,32823500.0,31315750,2132280,39824600,9795263,50861050,17210466,64517350,27407066,44238180,36209134,-0.39185048299296776,0.1966985175555536
